,id,country,country_3,city,longitude,latitude,cohort,role
0,0sahene,Ghana,GHA,Tamale,-0.8423986,9.4051992,5,participant
1,0x174,United States,USA,Boston,-71.060511,42.3554334,3,participant
2,4iro,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,7,participant
3,4iro,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,8,mentor
4,aath0,Switzerland,CHE,,,,1,expert
5,aath0,Switzerland,CHE,,,,2,expert
6,abdulelahsm,Saudi Arabia,SAU,Dammam,50.1039991,26.4367824,3,participant
7,abraham-dabengwa,South Africa,ZAF,Johannesburg,28.049722,-26.205,5,participant
8,abretaud,France,FRA,Rennes,-1.6800198,48.1113387,4,mentor
9,ac812,United Kingdom,GBR,Cambridge,0.1186637,52.2055314,dra,mentor
10,ac812,United Kingdom,GBR,Cambridge,0.1186637,52.2055314,dra,mentor
11,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
12,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,mentor
13,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
14,acocac,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
15,adam-gristwood,Germany,DEU,Heidelberg,8.694724,49.4093582,3,expert
16,adekolagreat,Canada,CAN,,,,dra,participant
17,adnan1306,Canada,CAN,,,,dra,participant
18,adolfmukama,Kenya,KEN,"Kilifi, Mombasa",39.676239921006136,-4.049189950000001,catalyst,participant
19,afzal442,India,IND,,,,3,participant
20,agbeltran,United Kingdom,GBR,,,,2,expert
21,agossoubido2021,Benin,BEN,Abomey Calavi,2.3303076367454025,6.51096225,5,participant
22,ahlam-zidan,Canada,CAN,,,,dra,participant
23,ahmed-abdille,Somalia,SOM,Galkacyo,47.4209646,6.7788121,catalyst,participant
24,ahoyi,Nigeria,NGA,,,,7,speaker
25,aida-turing,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,participant
26,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,1,expert
27,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,1,mentor
28,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,2,expert
29,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,2,mentor
30,aidanbudd,Germany,DEU,Heidelberg,8.694724,49.4093582,3,expert
31,aieoman,Canada,CAN,,,,dra,participant
32,ailís-o'carroll,Ireland,IRL,,,,7,mentor
33,ajitesh-parihar,Canada,CAN,,,,dra,participant
34,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,expert
35,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,mentor
36,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,speaker
37,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,expert
38,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,mentor
39,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,speaker
40,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,4,expert
41,ajstewartlang,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,5,speaker
42,akalikadien,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,5,participant
43,aldenc,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,participant
44,alecandian,Netherlands,NLD,,,,5,participant
45,alecandian,Netherlands,NLD,,,,6,expert
46,alecandian,Netherlands,NLD,,,,6,mentor
47,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
48,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,expert
49,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,6,mentor
50,aleesteele,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
51,aleserain,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,catalyst,participant
52,alettes,South Africa,ZAF,Makhanda Grahamstown,26.496243,-33.2885486,8,participant
53,alex-mendonça,Brazil,BRA,,,,5,speaker
54,alex.alexis,Canada,CAN,,,,dra,participant
55,alexanderdefuria,Canada,CAN,,,,dra,participant
56,alexandra-araujo-alvarez,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
57,alexandra-araujo-alvarez,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
58,alexholinski,United Kingdom,GBR,,,,3,expert
59,alexholinski,United Kingdom,GBR,,,,3,speaker
60,alexholinski,United Kingdom,GBR,,,,4,expert
61,alexholinski,United Kingdom,GBR,,,,4,mentor
62,alexholinski,United Kingdom,GBR,,,,5,expert
63,alexwlchan,United Kingdom,GBR,,,,1,speaker
64,alexwlchan,United Kingdom,GBR,,,,2,expert
65,alexwlchan,United Kingdom,GBR,,,,2,speaker
66,alexwlchan,United Kingdom,GBR,,,,3,expert
67,alexwlchan,United Kingdom,GBR,,,,4,expert
68,alexwlchan,United Kingdom,GBR,,,,4,speaker
69,alexwlchan,United Kingdom,GBR,,,,5,expert
70,alexwlchan,United Kingdom,GBR,,,,6,speaker
71,alexwlchan,United Kingdom,GBR,,,,8,expert
72,alfredoq,Argentina,ARG,Córdoba,-4.7760138,37.8845813,catalyst,participant
73,aliaslaurel,Argentina,ARG,Córdoba,-4.7760138,37.8845813,6,expert
74,alihumayun,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,participant
75,alihumayun,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
76,alix-shield,Canada,CAN,,,,dra,participant
77,alyaaawad,Sudan,SDN,Port Sudan,37.211709,19.619217,catalyst,participant
78,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,6,participant
79,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,7,facilitator
80,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,dra,mentor
81,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,dra,mentor
82,amangoel185,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,dra,mentor
83,amber-koert,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
84,amchagas,United Kingdom,GBR,,,,3,speaker
85,amchagas,United Kingdom,GBR,,,,7,speaker
86,amdanz,Canada,CAN,,,,dra,participant
87,ameerracle,Canada,CAN,,,,dra,participant
88,amykim17,Canada,CAN,,,,dra,participant
89,anafinovas,Hungary,HUN,Budapest,19.14609412691246,47.48138955,7,participant
90,anayan321,Thailand,THA,Bangkok,100.6224463,13.8245796,1,participant
91,anayan321,Thailand,THA,Bangkok,100.6224463,13.8245796,4,expert
92,andre-piza,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,dra,mentor
93,andre-vargas-de,Bolivia,,Cochabamba,-66.1568983,-17.3936114,5,participant
94,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,expert
95,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,mentor
96,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,6,mentor
97,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,7,mentor
98,andreasancheztapia,Colombia,COL,"Merced, CA",-120.7678602,37.1641544,7,speaker
99,andreea-avramescu,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,4,participant
100,andrés-felipe-ortiz-ferreira,,,,,,7,participant
101,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,2,mentor
102,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,3,mentor
103,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,3,speaker
104,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,5,speaker
105,anelda,South Africa,ZAF,Overberg,5.4964645,52.0390484,6,participant
106,anemily-machina,Canada,CAN,,,,dra,participant
107,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,1,expert
108,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,expert
109,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,2,speaker
110,anenadic,United Kingdom,GBR,Manchester,-2.2451148,53.4794892,3,expert
111,angelicamaineri,Netherlands,NLD,,,,7,participant
112,angelicamaineri,Netherlands,NLD,,,,8,expert
113,angelicamiraples,Canada,CAN,,,,dra,participant
114,anita-broellochs,United States,USA,,,,1,speaker
115,anita-broellochs,United States,USA,,,,2,expert
116,anita-broellochs,United States,USA,,,,2,mentor
117,anjali-mazumder,United Kingdom,GBR,,,,2,mentor
118,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,1,expert
119,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,3,expert
120,annakrystalli,United Kingdom,GBR,Sheffield,-1.4702278,53.3806626,3,mentor
121,annalee-sekulic,United States,USA,Columbus,-83.0007065,39.9622601,3,participant
122,annambiller,Germany,DEU,Munich,11.5753822,48.1371079,7,participant
123,anneclinio,Brazil,BRA,,,,1,expert
124,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,4,expert
125,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,4,mentor
126,annefou,Norway,NOR,Oslo,10.7389701,59.9133301,5,mentor
127,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,5,expert
128,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,5,mentor
129,annemtreasure,South Africa,ZAF,Cape Town,18.417396,-33.928992,6,mentor
130,anproulx,Canada,CAN,,,,2,participant
131,anshika-sah,India,IND,New Delhi,77.2090057,28.6138954,3,participant
132,antonioggsousa,Portugal,PRT,Oeiras,-9.271300382407272,38.7124971,3,participant
133,antonis-koutsoumpis,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
134,aolivera-labi,Uruguay,URY,Montevideo,-56.1913095,-34.9058916,catalyst,participant
135,arashasg,Canada,CAN,,,,dra,participant
136,arentkievits,Netherlands,NLD,Delft,4.362724538543995,51.999457199999995,4,participant
137,ariana-bethany-subroyen,,,,,,6,participant
138,arianna-cortesi,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,7,participant
139,ariannazuanazzi,United States,USA,New York City,-74.0060152,40.7127281,8,participant
140,ariannazuanazzi,United States,USA,New York City,-74.0060152,40.7127281,dra,mentor
141,ariannazuanazzi,United States,USA,New York City,-74.0060152,40.7127281,dra,mentor
142,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,2,expert
143,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,2,mentor
144,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,3,expert
145,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,4,expert
146,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,4,mentor
147,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,5,mentor
148,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,6,expert
149,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,6,mentor
150,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,7,mentor
151,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,8,facilitator
152,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,8,mentor
153,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,catalyst,facilitator
154,arielle-bennett,United Kingdom,GBR,Stevenage,-0.2027155,51.9016663,dra,mentor
155,arvinpreet-kaur,India,IND,,,,3,participant
156,ashutosh-tiwari,India,IND,"Bilaspur, Chhattisgarh",82.1476475,22.0785627,3,participant
157,astroakanksha24,India,IND,,,,5,participant
158,augustincaitlin,United States,USA,Orlando,-81.3790304,28.5421109,4,participant
159,aurigandrea,,,,,,5,participant
160,ayeshadunk,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
161,aymd23,Nigeria,NGA,Ibadan,3.8969928,7.3786064,7,participant
162,aymd23,Nigeria,NGA,Ibadan,3.8969928,7.3786064,catalyst,participant
163,b14-rsa,South Africa,ZAF,Johannesburg,28.049722,-26.205,5,participant
164,babari-a-babari-michelle-freddia,Cameroon,CMR,Yaoundé,11.5213344,3.8689867,7,participant
165,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,2,speaker
166,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,5,participant
167,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,6,participant
168,babasaraki,Nigeria,NGA,Bauchi,10.0287754,10.6228284,catalyst,facilitator
169,bailey-harrington,United States,USA,,,,2,participant
170,bakary-n'tji diallo,Mali,MLI,,,,2,participant
171,banshee1221,South Africa,ZAF,,,,2,participant
172,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,3,participant
173,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,facilitator
174,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,participant
175,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,4,speaker
176,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,5,facilitator
177,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,5,mentor
178,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,expert
179,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,facilitator
180,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,6,mentor
181,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,7,mentor
182,batoolmm,Saudi Arabia,SAU,Liverpool,-2.99168,53.4071991,7,speaker
183,bbartholdy,Netherlands,NLD,,,,8,mentor
184,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,1,speaker
185,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,2,expert
186,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,3,expert
187,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,3,mentor
188,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,4,expert
189,bduckles,United States,USA,"Portland, Oregon",-122.674194,45.5202471,4,mentor
190,beapdk,Canada,CAN,,,,2,participant
191,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,2,participant
192,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,3,expert
193,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,5,mentor
194,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,7,participant
195,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,dra,mentor
196,beatrizserrano,Germany,DEU,Freiburg,7.8494005,47.9960901,dra,mentor
197,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,1,organizer
198,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,1,speaker
199,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,expert
200,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,organizer
201,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,2,speaker
202,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,expert
203,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,organizer
204,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
205,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
206,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
207,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,mentor
208,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,3,speaker
209,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,expert
210,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,organizer
211,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,mentor
212,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,speaker
213,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,4,speaker
214,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,5,organizer
215,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,6,organizer
216,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,organizer
217,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,speaker
218,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,7,speaker
219,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,organizer
220,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,speaker
221,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,8,speaker
222,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,catalyst,organizer
223,bebatut,France,FRA,Clermont-Ferrand,3.0819427,45.7774551,dra,organizer
224,benjac2,Canada,CAN,,,,dra,participant
225,benkrikler,United Kingdom,GBR,,,,2,speaker
226,bethaniley,United Kingdom,GBR,"Belfast, Northern Ireland",-5.9301829,54.596391,6,speaker
227,bethaniley,United Kingdom,GBR,"Belfast, Northern Ireland",-5.9301829,54.596391,8,mentor
228,bgruening,Germany,DEU,,,,1,expert
229,bgruening,Germany,DEU,,,,1,mentor
230,bgruening,Germany,DEU,,,,2,expert
231,bhuvanameenakshik,India,IND,,,,1,expert
232,bilikis-fadeyi,Nigeria,NGA,Alimosho,3.257587568904711,6.58438825,catalyst,participant
233,billbrod,United States,USA,,,,1,participant
234,billbrod,United States,USA,,,,7,mentor
235,birgül-çolak-al,Turkey,TUR,Istanbul,29.052495,41.0766019,5,participant
236,biscuitnapper,,,,,,4,participant
237,bisola15,Nigeria,NGA,Yaba,-2.8848131505798653,12.811960299999999,7,participant
238,bobbwang,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
239,bobbwang,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,8,participant
240,boi-kone,Mali,MLI,,,,2,participant
241,bonetcarne,Spain,ESP,,,,1,participant
242,booktrackergirl,United Kingdom,GBR,Exeter,-3.5269497,50.7255794,7,participant
243,brainonsilicon,United Kingdom,GBR,,,,2,participant
244,brainonsilicon,United Kingdom,GBR,,,,6,participant
245,bresearcher101,,,,,,6,participant
246,bresearcher101,,,,,,7,mentor
247,bresearcher101,,,,,,dra,mentor
248,bresearcher101,,,,,,dra,mentor
249,brevin-ochieng-olunga,Kenya,KEN,Nairobi,36.82884201813725,-1.3026148499999999,catalyst,participant
250,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,1,participant
251,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,2,mentor
252,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,3,mentor
253,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,4,expert
254,bruno-soares,Brazil,BRA,Rio De Janeiro,-43.2093727,-22.9110137,4,mentor
255,bsolodzi,Ghana,GHA,"Ashaiman, Zenu",-0.0499836,5.7121199,7,participant
256,burceelbasan,Germany,DEU,,,,4,participant
257,burceelbasan,Germany,DEU,,,,5,mentor
258,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,2,expert
259,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,2,speaker
260,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,3,expert
261,burkemlou,Australia,AUS,Brisbane,-122.402794,37.687165,3,mentor
262,c-martinez,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,3,expert
263,c-martinez,Netherlands,NLD,Amsterdam,4.8924534,52.3730796,3,speaker
264,callummole,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,4,participant
265,callummole,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,5,participant
266,camachoreina,France,FRA,Paris,2.3200410217200766,48.8588897,3,participant
267,camachoreina,France,FRA,Paris,2.3200410217200766,48.8588897,4,expert
268,camila-gómez,Bolivia,,Cochabamba,-66.1568983,-17.3936114,5,participant
269,carmel-carne,South Africa,ZAF,Cape Town,18.417396,-33.928992,7,participant
270,carogiraldo,Colombia,COL,Bogota,-74.0835643,4.6529539,7,participant
271,carogiraldo,Colombia,COL,Bogota,-74.0835643,4.6529539,8,expert
272,carol-o'brien,Denmark,DNK,,,,7,participant
273,carolina-natel-de-moura,Germany,DEU,Garmisch-Partenkirchen,11.0962815,47.4923741,dra,mentor
274,carolina-natel-de-moura,Germany,DEU,Garmisch-Partenkirchen,11.0962815,47.4923741,dra,mentor
275,cashleyj,Zimbabwe,ZWE,Harare,31.0601584,-17.8567035,catalyst,participant
276,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,1,participant
277,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,2,expert
278,cassgvp,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,5,expert
279,cassmurph,Ireland,IRL,,,,6,participant
280,cassmurph,Ireland,IRL,,,,7,facilitator
281,cbolibaugh,United Kingdom,GBR,York,-1.0743052444639218,53.96565785,4,participant
282,cdjuikem,Canada,CAN,,,,dra,participant
283,cel31,Spain,ESP,Barcelona,2.1774322,41.3828939,5,participant
284,cemonks,Australia,AUS,Perth,-3.4286805,56.3958186,3,participant
285,cemonks,Australia,AUS,Perth,-3.4286805,56.3958186,4,mentor
286,cgentemann,United States,USA,Santa Rosa,-122.7141049,38.4404925,6,expert
287,chadsansing,United States,USA,,,,4,speaker
288,chadsansing,United States,USA,,,,5,speaker
289,chadsansing,United States,USA,,,,6,speaker
290,chartgerink,Germany,DEU,,,,catalyst,expert
291,chartgerink,Germany,DEU,,,,catalyst,speaker
292,chartgerink,Germany,DEU,,,,dra,speaker
293,chiara-damiani,,,,,,3,participant
294,chiarabertipaglia,United States,USA,,,,1,participant
295,chiarabertipaglia,United States,USA,,,,2,expert
296,chiedozie12,Canada,CAN,,,,dra,participant
297,chikaonyinye,Canada,CAN,,,,dra,participant
298,christina-ambrosi,Switzerland,CHE,,,,2,participant
299,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,1,participant
300,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,2,expert
301,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,2,speaker
302,christinerogers,Canada,CAN,Montreal,-73.5698065,45.5031824,3,expert
303,chucklesongithub,Argentina,ARG,Buenos Aires,-58.4370894,-34.6075682,4,participant
304,chukaogbo,Nigeria,NGA,"Abeokuta, Ogun State.",3.3467344,7.1547129,7,participant
305,cibele-zolnier-sousa-do-nascimento,Brazil,BRA,Curitiba,-49.2712724,-25.4295963,8,participant
306,cl379,Spain,ESP,Barcelona,2.1774322,41.3828939,3,participant
307,cl379,Spain,ESP,Barcelona,2.1774322,41.3828939,5,participant
308,claudiamig,Italy,ITA,Roma,12.4829321,41.8933203,7,participant
309,codito22,Peru,PER,Lima,-77.0365256,-12.0621065,5,participant
310,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,5,participant
311,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,6,facilitator
312,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,7,mentor
313,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,dra,mentor
314,complexbrains,Canada,CAN,Montreal,-73.5698065,45.5031824,dra,mentor
315,contraexemplo,Brazil,BRA,,,,4,speaker
316,contraexemplo,Brazil,BRA,,,,6,speaker
317,coopersmout,Australia,AUS,Brisbane,-122.402794,37.687165,2,participant
318,coopersmout,Australia,AUS,Brisbane,-122.402794,37.687165,4,expert
319,crangelsmith,United Kingdom,GBR,,,,2,participant
320,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,2,participant
321,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,3,expert
322,da5nsy,United States,USA,Washington Dc,-77.0365427,38.8950368,4,facilitator
323,dadditolu,United Kingdom,GBR,Glasgow,-4.2501687,55.861155,3,participant
324,dadditolu,United Kingdom,GBR,Glasgow,-4.2501687,55.861155,6,mentor
325,damario99,Canada,CAN,,,,dra,participant
326,danae-carelis-davila-espinoza,Bolivia,,,,,5,participant
327,daniel-kochin,United Kingdom,GBR,Oxford,-1.2578499,51.7520131,7,participant
328,dannycolin,Canada,CAN,,,,1,participant
329,danwchan,,,New York City,-74.0060152,40.7127281,7,participant
330,darwin-diaz,Peru,PER,Lima,-77.0365256,-12.0621065,5,participant
331,dasaderi,United States,USA,,,,1,expert
332,dasaderi,United States,USA,,,,1,mentor
333,dasaderi,United States,USA,,,,2,expert
334,dasaptaerwin,India,IND,,,,6,speaker
335,david-selassie-opoku,Germany,DEU,Berlin,13.3888599,52.5170365,4,expert
336,davidbeavan,United Kingdom,GBR,,,,2,participant
337,davidviryachen,Japan,JPN,,,,1,participant
338,dbrisaro,Argentina,ARG,Carapachay,-58.5358156,-34.5265799,8,participant
339,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,5,expert
340,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,5,mentor
341,deepakunni3,Switzerland,CHE,Basel,7.5878261,47.5581077,6,expert
342,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,2,mentor
343,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,4,expert
344,delphine-l,United States,USA,Raleigh,-78.6390989,35.7803977,4,mentor
345,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,1,expert
346,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,1,speaker
347,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,2,expert
348,demellina,United Kingdom,GBR,London,-0.14405508452768728,51.4893335,3,expert
349,dexwel,Nigeria,NGA,Ogbomoso,4.25,8.133,8,participant
350,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,7,participant
351,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,8,expert
352,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,8,mentor
353,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,catalyst,expert
354,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,catalyst,speaker
355,diana-pilvar,Estonia,EST,Tartu,26.72245,58.3801207,dra,speaker
356,dianakaran,Kenya,KEN,Kilifi,39.67507159193717,-3.15073925,8,participant
357,didik-utomo,Indonesia,IDN,Malang,112.6340291,-7.9771206,3,participant
358,diegoonna,Argentina,ARG,"Ciudad Autonoma De Buenos Aires , Argentina",-58.4370894,-34.6075682,4,participant
359,diegoonna,Argentina,ARG,"Ciudad Autonoma De Buenos Aires , Argentina",-58.4370894,-34.6075682,5,mentor
360,diegoonna,Argentina,ARG,"Ciudad Autonoma De Buenos Aires , Argentina",-58.4370894,-34.6075682,6,mentor
361,diegoonna,Argentina,ARG,"Ciudad Autonoma De Buenos Aires , Argentina",-58.4370894,-34.6075682,7,mentor
362,diegoonna,Argentina,ARG,"Ciudad Autonoma De Buenos Aires , Argentina",-58.4370894,-34.6075682,8,mentor
363,dimmestp,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,3,mentor
364,dimmestp,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,4,expert
365,dimmestp,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,4,mentor
366,dimmestp,United Kingdom,GBR,Edinburgh,-3.1883749,55.9533456,6,expert
